,url,foodname,serving,image,ingredient,steps,calories,protein,fat,carb,sodium,fibre
10,https://www.taste.com.au/recipes/thai-grilled-beef-eggplant-salad/833353a3-cd52-438b-996f-96157e1b4aa9#coral_thread,Thai grilled beef and eggplant salad,4,https://img.taste.com.au/rlNZbOx0/w720-h480-cfill-q80/taste/2016/11/thai-grilled-beef-and-eggplant-salad-103125-1.jpeg,"['60ml (1/4 cup) lime juice', '25ml fish sauce', '1 tbsp brown sugar', '1 long fresh red chilli, finely chopped', '1 (about 300g) long slender eggplant, cut into 1cm-thick slices', '2 tbsp extra virgin olive oil', '1 large red onion, cut into wedges', '600g beef porterhouse steak', '150g vermicelli bean thread noodles', '85g (1 1/2 cups) trimmed bean sprouts', '3/4 cup fresh mint leaves', '3/4 cup fresh coriander leaves']","['Combine the lime juice, fish sauce, brown sugar and chilli in a small bowl. Set aside.', 'Heat a chargrill over medium-high heat. Brush both sides of eggplant with 1 1/2 tbs of the oil. Season. Cook, in batches, turning, for 4 minutes or until charred and tender. Transfer to a large bowl. Drizzle onion with remaining oil, then season. Cook, turning, for 4 minutes or until charred and tender. Transfer to bowl.', 'Drizzle steak with 2 tsp of the lime dressing. Spray with oil. Cook on chargrill, turning, for 4 minutes for medium or until cooked to your liking. Rest for 4 minutes. Remove fat and discard. Thinly slice.', 'Meanwhile, place the noodles in a heatproof bowl. Cover with boiling water. Stand for 3-4 minutes until noodles are tender. Separate with a fork. Refresh under cold running water and drain well.', 'Add noodles, bean sprouts, mint, coriander, steak and half the remaining dressing to the grilled vegetables. Gently toss to combine. Divide among serving plates and drizzle with remaining dressing.']",1962 kj (469cal),29.8g,18.5g,45.5g,669.7mg,3.1g
11,https://www.taste.com.au/recipes/pork-tray-bake-mustard-nut-butter/ZvwVdOH3#coral_thread,Pork tray bake with mustard nut butter,4,https://img.taste.com.au/fYc0tnu6/w720-h480-cfill-q80/taste/2017/06/pork-tray-bake-127182-1.jpg,"['500g pkt microwave white mini potatoes', '2 Pink Lady apples, cored, cut into 12 thin wedges', '1 red onion, peeled, cut into 12 thin wedges', '1 bunch fresh sage, leaves picked', '60ml (1/4 cup) olive oil', '4 pork mid-loin chops', '60g garlic butter, at room temperature', '65g (1/4 cup) walnut halves, coarsely chopped', '2 tsp Dijon mustard or horseradish mustard']","['Preheat an oven to 220C/200C fan forced. Microwave the potatoes following packet directions for 5 minutes or until just tender. Set aside to cool slightly and cut each in half. Place in a large bowl. Add the apple, onion, half the sage leaves and 2 tbs oil. Toss until well combined.', 'Heat the remaining 1 tbs oil in a flameproof roasting pan over a medium-high heat. Cook the pork for 3 minutes each side or until golden brown. Transfer to a plate.', 'Transfer the potato mixture to the roasting pan and roast on the top shelf in the oven for 25 minutes or until golden. Place the pork on top of vegetables and roast for a further 10 minutes or until the pork is cooked through.', 'Meanwhile, finely chop half the remaining sage leaves and place into a bowl. Add butter, walnut and mustard. Stir until well combined.', 'Spoon the butter mixture onto the pork and sprinkle with the remaining sage leaves.']",3012 kj (720cal),34.1g,49.8g,30.1g,258mg,9.3g
12,https://www.taste.com.au/recipes/quail-egg-pancetta-pies/2f344cf2-4b04-435b-9860-06dccb09deac#coral_thread,Quail egg and pancetta pies,6,https://img.taste.com.au/84AJbmZX/w720-h480-cfill-q80/taste/2016/11/quail-egg-and-pancetta-pies-45618-1.jpeg,"['1 pancetta slice, very finely chopped', '1 green onion, trimmed, thinly sliced', '24 cocktail pastry cases', '3 tsp thickened cream', '24 quail eggs', '1 tbsp chopped chervil']","['Preheat oven to 160°C. Place a small frying pan over medium heat. Add the pancetta and cook, stirring, for 2 minutes or until crisp. Add the green onion and cook, stirring, for 30 seconds or until green onion softens. Remove from heat.', 'Place the pastry cases on an oven tray. Spoon the pancetta mixture evenly among the pastry cases. Drizzle the cream evenly among the pastry cases. Carefully crack an egg into each case. Season with salt and pepper. Bake in preheated oven for 4-5 minutes or until egg is just cooked (or cooked as desired). Remove pies from oven, place on a serving plate and sprinkle with chervil. Serve immediately or at room temperature.']",1981 kj (473cal),11.8g,29.0g,46.8g,306.6mg,0.2g
13,https://www.taste.com.au/recipes/south-indian-pumpkin-coconut-soup/0a0a5630-88ab-4c34-9f99-8848835ae824#coral_thread,South Indian pumpkin &amp; coconut soup,4,https://img.taste.com.au/FVXGNSUl/w720-h480-cfill-q80/taste/2016/11/south-indian-pumpkin-coconut-soup-3555-1.jpeg,"['1 x 170g pkt Continental South Indian Curry with Roasted Spices Flavour Base', '1 kg butternut pumpkin, peeled, deseeded, coarsely chopped', '750ml (3 cups) water', '185ml (3/4 cup) coconut cream', '1 tbsp coconut cream, extra, to serve', '1 tbsp finely chopped fresh chives']","['Combine the flavour base, pumpkin and water in a large saucepan over high heat. Bring to the boil. Reduce heat to medium-low and simmer, uncovered, stirring occasionally, for 15-20 minutes or until the pumpkin is tender. Remove from heat and set aside for 5 minutes to cool slightly.', 'Place the pumpkin mixture in the jug of a blender and blend until smooth. Transfer to a saucepan and add the coconut cream. Place over medium heat and cook, stirring, for 5 minutes or until heated through.', 'Ladle the soup among serving bowls. Drizzle with a little extra coconut cream and sprinkle with chives. Serve immediately.']",7930 kj (1895cal),17.6g,90.4g,252.5g,8.5g,22.3g
14,https://www.taste.com.au/recipes/rigatoni-bolognaise/26bcb3de-2c81-44d6-8ce3-03c90da14939#coral_thread,Rigatoni Bolognaise,4,https://img.taste.com.au/WWgoAYvT/w720-h480-cfill-q80/taste/2016/11/rigatoni-bolognaise-56733-1.jpeg,"['330g thin Italian pork sausages (see note)', '1 tbsp olive oil', '400g veal mince', '1 medium brown onion, chopped', '1 garlic clove, thinly sliced', '2 x 400g cans crushed tomatoes', '375g dried rigatoni pasta', 'shaved parmesan cheese, to serve']","['Squeeze sausage meat from casings. Heat oil in a large frying pan over medium heat. Add sausage meat and mince. Cook, stirring with a wooden spoon to break up mince, for 10 minutes or until browned. Transfer to a bowl.', 'Add onion to pan. Cook, stirring occasionally, for 5 minutes or until softened. Add garlic. Cook, stirring for 1 minute or until fragrant. Add tomato. Bring to the boil. Reduce heat to medium-low. Simmer for 5 minutes. Return mince to pan. Simmer, stirring occasionally, for 5 minutes or until mixture has thickened.', 'Meanwhile, cook pasta in a large saucepan of boiling, salted water, following packet directions, until tender. Drain. Return to pan. Add mince mixture. Season with salt and pepper. Toss to coat. Serve with parmesan.']",3954 kj (945cal),46.1g,45.4g,87.5g,1.1g,7.3g
15,https://www.taste.com.au/recipes/red-wine-poached-quince-cobbler-honey-ice-cream-recipe/4oqtx4zo#coral_thread,Red wine-poached quince cobbler with honey ice-cream,8,https://img.taste.com.au/8NOZnP6w/w720-h480-cfill-q80/taste/2019/06/red-wine-poached-quince-cobbler-with-honey-ice-cream-150846-1.jpg,"['1 litre vanilla ice-cream', '1/2 cup honey', '1/3 cup dry red wine', '2 x 8cm strips lemon zest', '2 tbsp lemon juice', '2/3 cup caster sugar', '1 vanilla bean, split lengthways', '8 small (1.8kg) quinces, peeled, cored, quartered', '2 tbsp flaked almonds', 'Flaked almonds, to serve']","['Place ice-cream in a bowl, reserving container. Set aside for 10 minutes to soften (ice-cream should not be melted). Fold in 2 tablespoons honey to create a marbled effect. Return ice-cream to container. Cover surface with plastic wrap, then lid. Freeze for 3 hours or until firm.', 'Preheat oven to 180C/160C fan-forced. Combine wine, zest, juice, sugar, vanilla bean and remaining honey in a bowl. Add quince. Toss to coat. Transfer to a 10-cup-capacity baking dish. Cover with baking paper then foil. Bake, stirring halfway during cooking, for 1 hour 15 minutes to 1 hour 30 minutes or until quince is soft. Discard vanilla bean.', 'Make Topping. Sift flour into a large bowl. Use your fingertips, rub butter into flour until mixture resembles coarse breadcrumbs. Stir in sugar. Make a well in the centre. Add buttermilk. Stir to form a soft, sticky dough.', 'Drop large spoonfuls of topping over quince mixture. Sprinkle with aked almonds. Bake for 40 to 45 minutes, or until topping has risen and is golden. Stand 10 minutes. Serve with ice-cream and extra almonds.']",2378 kj (568cal),6.8g,14.4g,105.3g,340.5mg,4.4g
16,https://www.taste.com.au/recipes/samurai-chicken-stir-fry-recipe/vhnvigza#coral_thread,Samurai chicken stir-fry,4,https://img.taste.com.au/dvmvKA_a/w720-h480-cfill-q80/taste/2019/02/samurai-chicken-stir-fry-147573-2.jpg,"['1 tbsp peanut oil', '1 green capsicum, deseeded, cut into 2cm pieces', '1 large carrot, peeled, cut into 2cm pieces', '2 garlic cloves, crushed', '3 tsp finely chopped ginger', '650g chicken thigh fillets, excess fat trimmed, cut into 2cm pieces', '80ml (1/3 cup) light soy sauce', '1 tbsp caster sugar', '1 tbsp mirin', '6 small dried red chillis', '2 green shallots, trimmed, thinly sliced', '1 tsp sesame oil', 'Steamed rice, to serve']","['Heat the oil in a wok over high heat. Add the capsicum and carrot and stir-fry for 2 minutes or until softened. Use a slotted spoon to transfer to a plate.', 'Add the garlic and ginger to the work and stir-fry for 1 minute or until aromatic. Add the chicken and cook, stirring occasionally, for 5 minutes or until starting to brown. Add the soy sauce, sugar, mirin and chillies. Reduce heat to medium and simmer, stirring occasionally for 15-20 minutes or until liquid has reduced.', 'Return the capsicum mixture to the wok. Cook, tossing, for 1 minute or until heated through. Drizzle with sesame oil and sprinkle with shallots. Serve with steamed rice.']",1353 kj (323cal),35.3g,13.7g,15.8g,1.9g,3.9g
17,https://www.taste.com.au/recipes/baby-beet-lamb-spinach-salad/59cbf162-f9e5-43b0-9774-b8ebe89d0f79#coral_thread,"Baby beet, lamb and spinach salad",4,https://img.taste.com.au/jRfxqKzj/w720-h480-cfill-q80/taste/2016/11/baby-beet-lamb-and-spinach-salad-30347-1.jpeg,"['500g lamb backstraps', '1/3 cup olive oil', '100g baby spinach leaves', '75g feta, crumbled', '425g can baby beets, drained, halved', '1/3 cup walnuts, toasted', '1 tbsp red wine vinegar']","['Preheat a barbecue plate or chargrill over medium-high heat. Brush lamb with 1 tablespoon of oil. Season with salt and pepper. Cook lamb for 5 minutes each side for medium or until cooked to your liking. Remove to a plate. Cover with foil. Set aside for 5 minutes to rest.', 'Combine spinach, feta, beets and walnuts in a large bowl. Thinly slice lamb. Add to salad. Toss to combine.', 'Combine vinegar and remaining oil in a jug. Season with salt and pepper. Drizzle over salad. Serve.']",1948 kj (466cal),32.2g,34.1g,8.6g,432.8mg,1.2g
18,https://www.taste.com.au/recipes/steak-polenta-black-peppercorn-sauce/ca9e4a5e-afaf-4b08-869e-f34881dff2ae#coral_thread,Steak with polenta and black peppercorn sauce,4,https://img.taste.com.au/YhW8uX1c/w720-h480-cfill-q80/taste/2016/11/steak-with-polenta-and-black-peppercorn-sauce-8382-1.jpeg,"['1 tbsp olive oil', '30g unsalted butter', '4 beef fillet steaks (about 180g each)', '2 eschalots, thinly sliced', '1 sprig fresh thyme, leaves picked', '1/2 cup (125ml) marsala wine', '2 tsp black peppercorns, lightly crushed', '1 cup (250ml) chicken stock', '2/3 cup (110g) instant polenta*']","['Heat the olive oil1 tbsp olive oil and half the butter30g unsalted butter in a large frypan over medium-high heat.', 'Season the steaks4 beef fillet steaks (about 180g each) with salt, then cook in batches for 3-4 minutes on each side, turning once (for medium rare). Cover and set aside to rest for 5 minutes.', 'Add the remaining butter to the frypan and reduce the heat to low. Add the eschalots2 eschalots, thinly sliced and cook for about 1 minute until softened. Add the thyme1 sprig fresh thyme, leaves picked, marsala1/2 cup (125ml) marsala wine and peppercorns2 tsp black peppercorns, lightly crushed. Simmer for about 2 minutes until slightly thickened.', 'Meanwhile, place the chicken stock1 cup (250ml) chicken stock in a saucepan with 1 cup (250ml) of water and bring to the boil. Reduce the heat to low, then slowly add the polenta2/3 cup (110g) instant polenta* and cook, stirring constantly, for about 5 minutes or until thick and creamy.', 'Remove from the heat and season with sea salt and freshly ground black pepper. To serve, place polenta and steak on plates and pour over sauce.']",2889 kj (690cal),39.7g,44.1g,29.1g,390mg,1.8g
19,https://www.taste.com.au/recipes/chicken-baked-limoncello-zucchini-spaghetti/728dffc3-e461-412f-8d1a-58d7e20a7107#coral_thread,Chicken baked in limoncello with zucchini 'spaghetti',4,https://img.taste.com.au/5BewsqUE/w720-h480-cfill-q80/taste/2016/11/chicken-baked-in-limoncello-with-zucchini-spaghetti-8645-1.jpeg,"['4 x 180g corn-fed chicken breasts with skin, wing bone attached', '8 garlic cloves', '2 large lemons, grated, juiced', '6 sprigs lemon thyme', '1 cup (250ml) limoncello*', '50g unsalted butter', '2 tbsp olive oil']","['Place chicken in a non-metallic dish with garlic, rind and juice, and thyme. Add limoncello, cover and chill for 1 hour.', 'To make zucchini, heat butter and oil in a frypan over medium heat, add garlic and zucchini and stir for 6-8 minutes until just cooked through. Add parsley and lemon juice and season. Serve hot or at room temperature.', 'Preheat oven to 180°C. Heat butter and oil in a large heavy-based frypan over high heat. Remove chicken from marinade (reserving marinade) and brown for 2-3 minutes each side. Place skin-side up on a baking tray and roast for 10 minutes or until cooked through.', 'Return frypan to medium heat, add reserved marinade (including garlic and herbs) and stir for 5 minutes to reduce. Remove chicken from oven and rest for 5 minutes. Place on a serving plate, pour over sauce and serve with zucchini.']",3396 kj (812cal),32.2g,43.1g,43.7g,100.4mg,6.4g
20,https://www.taste.com.au/recipes/tiramisu/52300237-88ec-406b-b5ea-65f1fdf64ac1#coral_thread,Tiramisu,4,https://img.taste.com.au/sRjVD-gy/w720-h480-cfill-q80/taste/2016/11/tiramisu-4906-1.jpeg,"['250ml (1 cup) strong espresso coffee', '80ml (1/3 cup) Tia Maria liqueur', '16 savoiardi (sponge finger biscuits)', '2 eggs, separated', '55g (1/4 cup) caster sugar', '1 x 250g tub mascarpone', 'Shaved dark chocolate, to serve']","['Combine coffee and Tia Maria in a bowl. Dip biscuits, 1 at a time, into the coffee mixture and use to line the sides of four 375ml (1 1/2-cup) capacity serving glasses. Drizzle with remaining coffee mixture.', 'Use an electric beater to beat together the egg yolks and sugar in a medium bowl until thick and creamy. Add the mascarpone and beat until combined.', 'Use a clean electric beater to whisk the egg whites in a bowl until soft peaks form. Use a metal spoon to fold half the egg white into the mascarpone mixture. Fold in the remaining egg white until combined. Spoon mascarpone mixture among glasses. Cover with plastic wrap. Place in the fridge for 6 hours to chill.', 'Sprinkle with chocolate to serve.']",2493 kj (596cal),11.3g,33.8g,53.6g,156.7mg,0.4g
21,https://www.taste.com.au/recipes/caesar-salad-4/da4d18c1-3aba-4871-a299-2b7e6b79d928#coral_thread,Our favourite caesar salad recipe,4,https://img.taste.com.au/J6WbLwTn/w720-h480-cfill-q80/taste/2016/11/caesar-salad-29418-1.jpeg,"['1 tbsp olive oil', '3 bacon rashers, rind and excess fat trimmed, coarsely chopped', '20g butter', '1 garlic clove, crushed', '3 slices white crusty bread, crusts removed, cut into 1cm cubes', '1 cos lettuce, washed, dried, torn', '40g shaved parmesan']","['Heat olive oil1 tbsp olive oil in a large non-stick frying pan over medium-high heat. Add the bacon3 bacon rashers, rind and excess fat trimmed, coarsely chopped and cook, stirring, for 2-3 minutes or until golden. Use a slotted spoon to transfer to a plate lined with paper towel.', 'Reduce the heat to medium. Heat the butter20g butter and remainder of the olive oil1 tbsp olive oil in the pan. Add the garlic1 garlic clove, crushed and bread3 slices white crusty bread, crusts removed, cut into 1cm cubes and cook, stirring occasionally, for 4 minutes or until golden. Transfer to a plate lined with paper towel.', 'To make the dressing, place the egg1 egg in a small saucepan of cold water. Bring to the boil over high heat. Cook for 1 minute. Drain. Cool under cold running water. Crack the egg into a bowl. Use a teaspoon to scoop any remaining egg from the shell into the bowl. Place the egg, oil80ml (1/3 cup) extra virgin olive oil, vinegar2 tbsp Italian Red Wine Vinegar, mustard1 tsp Dijon mustard and anchovy fillets2 drained anchovy fillets in the bowl of a food processor and process until combined. Season with salt and pepper.', 'Combine the bacon, bread mixture, lettuce1 cos lettuce, washed, dried, torn and parmesan40g shaved parmesan in a large serving bowl. Drizzle over the dressing to serve.']",1931 kj (462cal),12.7g,39.8g,15.0g,630.7mg,5.0g
22,https://www.taste.com.au/recipes/moroccan-sweet-potato-bake/8dcd7192-a77f-4e29-b06c-a011886bad3f#coral_thread,Moroccan sweet potato bake,4,https://img.taste.com.au/60-GHgi6/w720-h480-cfill-q80/taste/2016/11/moroccan-sweet-potato-bake-103243-1.jpeg,"['1 tbsp Moroccan seasoning', '2 tsp mild paprika', '1/4 tsp dried chilli flakes', '1/4 cup roughly chopped fresh coriander leaves', '1kg small orange sweet potatoes, cut into thick wedges', '1 bunch Dutch (baby) carrots, trimmed, scrubbed', '1/3 cup extra virgin olive oil', '1 red onion, halved, cut into wedges', '1 red capsicum, slickly sliced', '1 cup wholemeal couscous', '3/4 cup plain Greek-style yoghurt', '2 tsp finely grated lemon rind', '1 tbsp lemon juice', 'Fresh coriander sprigs, to serve', 'Lemon wedges, to serve']","['Preheat oven to 200C/180C fan-forced. Line 2 large baking trays with baking paper.', 'Combine seasoning1 tbsp Moroccan seasoning, paprika2 tsp mild paprika, chilli1/4 tsp dried chilli flakes and coriander1/4 cup roughly chopped fresh coriander leaves in a small bowl. Place sweet potato1kg small orange sweet potatoes, cut into thick wedges and carrots1 bunch Dutch (baby) carrots, trimmed, scrubbed in a large bowl. Drizzle vegetables with 2 1/2 tablespoons oil and sprinkle with 3/4 of the spice mix. Rub to coat. Place, in a single layer, on prepared trays. Bake for 20 minutes.', 'Place onion1 red onion, halved, cut into wedges and capsicum1 red capsicum, slickly sliced in bowl. Drizzle with 1 tablespoon oil. Sprinkle with remaining spice mix. Rub to coat. Add to potato and carrot in oven. Bake for a further 25 minutes or until vegetables are golden and tender.', 'Meanwhile, place couscous1 cup wholemeal couscous in a 4.5cm deep, 26cm round (4-cup-capacity) baking dish. Pour over 1 cup cold water and drizzle with remaining oil. Season with salt and pepper. Cover with foil. Bake for 15 minutes or until liquid is absorbed. Remove and discard foil. Fluff with a fork to separate grains.', 'Combine yoghurt3/4 cup plain Greek-style yoghurt, lemon rind2 tsp finely grated lemon rind and lemon juice1 tbsp lemon juice in a small bowl. Spoon vegetables on top of couscous. Drizzle with yoghurt mixture. Top with coriander sprigsFresh coriander sprigs, to serve and serve with lemon wedgesLemon wedges, to serve.']",2652 kj (634cal),17.2g,23.5g,91.3g,313.1mg,12.4g
23,https://www.taste.com.au/recipes/tex-mex-pasta-salad-recipe/6quc0tyx#coral_thread,Tex Mex pasta salad,4,https://img.taste.com.au/w2wwaHD8/w720-h480-cfill-q80/taste/2020/09/tex-mex-burrito-pasta-salad-165553-1.jpg,"['320g carton cherry tomato medley mix', '1 avocado', '3 mini flour tortillas', '3 green shallots', '250g dried elbow pasta', 'Canola oil, to shallow-fry', '400g can corn kernels, rinsed, drained', '400g can black beans, rinsed, drained', '310g jar roasted pepper strips, drained', '1 bunch fresh coriander', 'Light sour cream, to serve']","['Put the kettle on. Fill one-third of a large saucepan with water and place over high heat. Cover and bring to the boil.', 'While the water heats up, cut tomatoes in half, slice the avocado and cut the tortillas into thin strips. Thinly slice the shallots.', 'Pour the boiling water from the kettle into the pan of hot water. Cover and return to the boil. Add the pasta and cook following packet directions for 2 minutes less than stated on the packet. Drain.', 'While the pasta cooks, add oil to a frying pan to come 1cm up the side of the pan. Heat over medium heat. Add the tortilla strips and cook for 1-2 minutes or until golden. Transfer to a plate lined with paper towel to drain.', 'Place the pasta, tomato, corn, beans and peppers in a large serving bowl and toss to combine. Coarsely chop coriander leaves. Add to bowl. Toss until well combined. Top with avocado, tortilla strips and a dollop of sour cream. Season and serve.']",2075 kj (496cal),18.4g,8.4g,87.8g,718.2mg,12.0g
24,https://www.taste.com.au/recipes/mixed-bean-peas-tomato-casserole/j5a71dp4#coral_thread,Mixed bean and peas tomato casserole,4,https://img.taste.com.au/aPmllJfe/w720-h480-cfill-q80/taste/2018/05/mixed-bean-and-peas-tomato-casserole-137334-1.jpg,"['1 tbsp extra virgin olive oil', '1 small brown onion, chopped', '1 garlic clove, crushed', '1 tbsp balsamic vinegar', '700g btl Mutti Tomato Passata', '2 cups frozen baby green beans', 'Pinch of caster sugar', '2 cups frozen broad beans, thawed, peeled', '1/2 cup frozen peas', '2 tbsp chopped fresh basil leaves, plus extra leaves to serve']","['Heat oil in a small flameproof casserole dish over medium heat. Add onion. Cook, stirring, for 5 minutes or until tender. Add garlic. Cook for 1 minute or until fragrant. Add vinegar. Cook for 1 minute. Add passata, green beans and sugar. Season with salt and pepper. Bring to a simmer. Reduce heat to low. Simmer, stirring occasionally, for 6 to 8 minutes.', 'Stir in broad beans, peas and chopped basil. Cook for 2 minutes or until sauce is slightly thickened and peas are warmed through. Sprinkle with extra basil. Serve.']",4687 kj (1120cal),55.3g,17.3g,178.8g,553.8mg,49.8g
25,https://www.taste.com.au/recipes/honey-ricotta-crepes-orange-sauce/0615752d-c617-4640-b3f0-99e955d550e8#coral_thread,Honey ricotta crepes with orange sauce,4,https://img.taste.com.au/EwiHaiGH/w720-h480-cfill-q80/taste/2016/11/honey-ricotta-crepes-with-orange-sauce-22153-1.jpeg,"['115g (3/4 cup) plain flour', '1 egg', '2 egg whites', '185ml (3/4 cup) reduced-fat milk', '200g reduced-fat ricotta', '1 tbsp honey', '4 oranges', '1 vanilla bean, split', '1 tbsp reduced-fat dairy spread (Devondale brand), melted']","['Sift flour into a bowl. Make a well in the centre. Whisk egg, egg whites and milk in a jug. Pour 2-3 tablespoons of the milk mixture into flour and use a wooden spoon to gradually mix. Gradually add remaining milk and whisk until smooth. Cover batter with plastic wrap and set aside for 20 minutes to rest.', 'Combine ricotta and honey in a bowl. Cover and place in the fridge.', 'Use a zester to remove rind from 1 orange. Place in a saucepan. Peel 1 of the remaining oranges (remove pith). Use a sharp knife to segment orange and place in a bowl. Juice remaining oranges and add to saucepan. Add vanilla bean and bring to a simmer over medium heat. Reduce heat to low and cook, uncovered, for 5 minutes. Add orange segments and set aside.', 'Brush a little spread over the base of a small (14cm diameter) non-stick frying pan and heat over medium-high heat. Pour 2 tablespoons of batter into the pan and tilt to cover the base. Reduce heat to medium and cook for 1 minute or until golden. Turn and cook for 30 seconds or until just cooked. Transfer to a plate and cover with a tea towel to keep warm. Repeat with remaining batter, greasing pan with dairy spread if crepes stick, to make 11 more crepes.', 'Place crepes browned-side down, spread with ricotta and roll to enclose. Place 3 crepes in each dish. Top with orange sauce and serve immediately.']",1322 kj (316cal),14.1g,9.2g,43.8g,124.6mg,3.0g
26,https://www.taste.com.au/recipes/pappardelle-hazelnut-parsley-pesto/3053701a-707d-4ef3-88a2-ed5294ac4564#coral_thread,Pappardelle with hazelnut and parsley pesto,4,https://img.taste.com.au/lmkpXFTU/w720-h480-cfill-q80/taste/2016/11/pappardelle-with-hazelnut-and-parsley-pesto-92415-1.jpeg,"['250g kent pumpkin, peeled, seeded, cut into 2cm pieces', '1/2 cup olive oil', '2 rashers middle bacon, trimmed, finely chopped', '1 cup fresh breadcrumbs (see note p24)', '375g packet dried pappardelle pasta', '2/3 cup loosely packed fresh flat-leaf parsley leaves', '35g baby rocket', '80g dry-roasted hazelnuts', '2 tsp finely grated lemon rind', '1 1/2 tbsp lemon juice', '1 small garlic clove, quartered']","['Preheat oven to 200°C/180°C fan-forced. Line a large baking tray with baking paper. Place pumpkin on prepared tray. Drizzle with 1 tablespoon oil. Season with salt and pepper. Roast for 20 minutes or until golden and tender.', 'Meanwhile, heat 1 tablespoon oil in a large frying pan over medium-high heat. Add bacon. Cook, stirring, for 5 minutes or until crisp. Add breadcrumbs. Cook, stirring, for 2 minutes or until golden. Remove from heat.', 'Cook pasta in a large saucepan of boiling, salted water, following packet directions, until tender. Drain, reserving 1/3 cup cooking liquid. Return to pan.', 'Meanwhile, place parsley, rocket, hazelnuts, lemon rind, lemon juice, garlic and 2 tablespoons cold water in a food processor. Process, scraping down sides occasionally, until almost smooth. With motor running, add remaining oil in a slow, steady stream. Process until combined.', 'Add hazelnut and parsley pesto, pumpkin and reserved cooking liquid to pasta. Toss to combine. Serve pasta sprinkled with breadcrumb mixture.']",3657 kj (874cal),23.6g,47.2g,91.5g,531.7mg,7.1g
27,https://www.taste.com.au/recipes/peach-splash-cocktail/6e135062-6265-4492-8efa-59bf52a46d73#coral_thread,Peach splash cocktail,6,https://img.taste.com.au/mpsVw5_1/w720-h480-cfill-q80/taste/2016/11/peach-splash-cocktail-11341-1.jpeg,"['2 peaches, peeled, halved, pitted, finely sliced', '3-4 fresh lime leaves or 1/2 lime, chopped', '1 1/2 cups caster sugar', '500ml (2 cups) light rum', '250ml (1 cup) cranberry juice']","['These drinks are prepared in two stages: first you make the alcoholic marinade, which also doubles as a fruit garnish, and then you add soda water.', 'Pour all the ingredients for the marinade into a portable flask, bottle or jar (preferably the night before the picnic). Secure the lid, give it a quick shake and refrigerate. To serve, fill a tall glass with ice, half fill with the marinade, then top up with soda.']",1932 kj (462cal),0.5g,0.2g,62.8g,2.8mg,0.7g
28,https://www.taste.com.au/recipes/honeycomb-semifreddo-strawberries/43bbb48c-d3a1-496a-a986-32dcfd7b2214#coral_thread,Honeycomb semifreddo with strawberries,8,https://img.taste.com.au/sosTE0Im/w720-h480-cfill-q80/taste/2016/11/honeycomb-semifreddo-with-strawberries-32750-1.jpeg,"['1 x 600ml ctn thickened cream', '100g (1/2 cup) caster sugar', '4 eggs, separated', '2 x 50g bars honeycomb chocolate, coarsely chopped', '1 x 250g punnet strawberries, washed, hulled, cut into 1cm pieces']","['Line the base and 2 long sides of an 11 x 21cm (base measurement) loaf pan with plastic wrap, allowing the sides to overhang.', 'Use an electric beater to beat the cream and sugar in a bowl until soft peaks form. Add the egg yolks and beat to combine.', 'Use a clean, dry electric beater to beat the egg whites in a clean, dry bowl until firm peaks form. Use a large metal spoon to gently fold the egg whites into the cream mixture.', 'Add half the Violet Crumble to the cream mixture and gently fold until just combined. Pour into the lined pan. Fold over the plastic wrap to cover. Place in the freezer overnight or until firm.', 'Remove the semifreddo from the freezer and set aside for 10 minutes to soften slightly. Turn onto a chopping board. Remove the plastic wrap. Cut into slices. Divide among serving plates. Top with the strawberries and the remaining Violet Crumble. Serve immediately.']",1682 kj (402cal),3.6g,30.9g,27.2g,62.9mg,1.6g
